Observation_Day,C_obs,C_pred,C_resid,D_obs,D_pred,D_resid
575.0,0.12844648227765154,0.12737106068017293,-0.0010754215974786152,0.0018827701238478397,0.0018218339567012938,-6.0936167146545886e-5
576.0,0.12882315318627025,0.12756112246221613,-0.0012620307240541195,0.0018829988096396347,0.0018220791267687096,-6.091968287092516e-5
577.0,0.12896544656783154,0.12776690472545768,-0.0011985418423738625,0.0018881823542536535,0.0018223185149675886,-6.58638392860649e-5
578.0,0.12911050958842682,0.12799189141416498,-0.0011186181742618428,0.0018907995360930847,0.0018225536141125087,-6.824592198057607e-5
579.0,0.12924548502465066,0.12824045142997414,-0.0010050335946765188,0.0018929085272840825,0.0018227860486045853,-7.012247867949723e-5
580.0,0.12945717183925554,0.12851789309923992,-0.00093927874001562,0.001895500299591092,0.0018230175921610775,-7.248270743001454e-5
581.0,0.12954552078348566,0.12883061616261263,-0.0007149046208730359,0.0018982953481574748,0.0018232502224225253,-7.504512573494951e-5
582.0,0.12960886674781286,0.1291860925953351,-0.0004227741524777673,0.0018988543578707512,0.0018234861698304679,-7.536818804028335e-5
583.0,0.1299912039821616,0.12959283692146872,-0.00039836706069287797,0.0018989814055328596,0.001823727947860757,-7.525345767210264e-5
584.0,0.13017333951056007,0.13006029629042903,-0.00011304322013103163,0.001901649406437134,0.0018239784110057305,-7.767099543140349e-5
585.0,0.13029527985665162,0.13059862402055492,0.0003033441639032908,0.0019026911972664221,0.0018242408238702966,-7.845037339612553e-5
586.0,0.13050333310812018,0.1312184928559417,0.0007151597478215199,0.0019058927983515515,0.0018245189153074798,-8.137388304407171e-5
587.0,0.13067405975646132,0.13193095677055236,0.0012568970140910407,0.0019080526086073927,0.001824816943134535,-8.323566547285767e-5
588.0,0.130760274299968,0.13274729170658847,0.001987017406620467,0.0019097804568120656,0.0018251398040989109,-8.464065271315477e-5
589.0,0.1402527166029874,0.13367895810880853,-0.006573758494178877,0.001942380886909057,0.0018254931473311432,-0.00011688773957791387
590.0,0.14146053331711866,0.13473758904250013,-0.006722944274618531,0.0019425079345711655,0.0018258834801720728,-0.00011662445439909264
591.0,0.14501738507503523,0.1359349698620451,-0.009082415212990136,0.0019430415347520204,0.001826318361546265,-0.0001167231732057553
592.0,0.14712292056962378,0.13728297695912967,-0.009839943610494117,0.00194517593547544,0.0018268065917829864,-0.00011836934369245352
593.0,0.14861291014129757,0.13879348140138753,-0.009819428739910041,0.0019482250793660392,0.0018273583860354944,-0.00012086669333054474
594.0,0.1515237245373934,0.14047807876947327,-0.011045645767920137,0.001949063593935954,0.001827985661228784,-0.00012107793270717
595.0,0.15308493702844514,0.1423477358098369,-0.010737201218608244,0.0019548823768605144,0.0018287022737649226,-0.00012618010309559178
596.0,0.15402526759477356,0.1444124373046225,-0.009612830290151059,0.001955365157976526,0.0018295242391354765,-0.00012584091884104958
597.0,0.15903938144660482,0.14668049903205455,-0.01235888241455027,0.0019557208914304292,0.0018304700382479225,-0.00012525085318250678
598.0,0.16238419065646265,0.14915787031674294,-0.01322632033971971,0.0019594815022288352,0.001831560832806749,-0.00012792066942208624
599.0,0.16624229783077044,0.15184759744424373,-0.01439470038652671,0.00196001510240969,0.001832820596638338,-0.00012719450577135184
600.0,0.16911852985324038,0.15474887798749262,-0.014369651865747762,0.0019634707988190362,0.0018342762705233816,-0.00012919452829565463
601.0,0.17288930446461492,0.15785625429529263,-0.015033050169322298,0.0019671297714877554,0.0018359577008798707,-0.0001311720706078847
602.0,0.174571542558591,0.16115912146752787,-0.013412421091063137,0.0019708649727537397,0.0018378975221946146,-0.00013296745055912506
603.0,0.17568610628873477,0.1646410490982073,-0.01104505719052748,0.001972618230490834,0.0018401307780735892,-0.00013248745241724487
604.0,0.1809487253676499,0.16827956483811835,-0.012669160529531542,0.0019739649357091824,0.0018426943106534944,-0.00013127062505568794
605.0,0.1835317822050387,0.17204617080108361,-0.011485611403955098,0.001978259146688443,0.0018456261291751575,-0.00013263301751328558
606.0,0.1855563375197994,0.17590686154792248,-0.00964947597187693,0.001980139452087646,0.0018489641796649412,-0.00013117527242270492
607.0,0.18880847816491544,0.17982307037039202,-0.00898540779452342,0.001982451719538017,0.0018527451934066295,-0.00012970652613138742
608.0,0.19222296031267344,0.18375270452670278,-0.00847025578597066,0.0019876606736844576,0.001857003493368276,-0.00013065718031618164
609.0,0.1942083849475048,0.1876522245864258,-0.006556160361079005,0.001992056522793405,0.0018617691930594988,-0.0001302873297339064
610.0,0.19524527173703554,0.1914786245360814,-0.003766647200954154,0.001993860599595343,0.0018670668905778002,-0.00012679370901754286
611.0,0.1997954329363797,0.1951908948917443,-0.004604538044635398,0.0019956138573324375,0.0018729146511411484,-0.00012269920619128907
612.0,0.202542127162564,0.1987524718516765,-0.003789655310887513,0.00200023839223318,0.0018793225521397837,-0.00012091584009339641
613.0,0.2049027235436012,0.20213264896633457,-0.0027700745772666346,0.0020024236120214428,0.0018862921732493464,-0.00011613143877209635
614.0,0.2065411301941499,0.2053075290275635,-0.0012336011665864122,0.0020089284523213883,0.0018938162508238935,-0.0001151122014974948
615.0,0.20878603697407128,0.20826068529557704,-0.0005253516784942402,0.002015712797477972,0.0019018787948246216,-0.00011383400265335035
616.0,0.20980686493911152,0.21098303699848936,0.001176172059377839,0.0020229799237505668,0.001910455581166856,-0.00011252434258371066
617.0,0.21038058677166022,0.21347247947944936,0.0030918927077891456,0.0020250380958767213,0.0019195148210392845,-0.00010552327483743682
618.0,0.21326243430079536,0.21573289066662799,0.002470456365832624,0.0020261561153032746,0.001929018469250751,-9.713764605252372e-5
619.0,0.21447363048273868,0.21777272431458108,0.0032990938318424035,0.0020324068602790035,0.0019389235970753635,-9.348326320363998e-5
620.0,0.21551036481507488,0.21960441912402381,0.004094054308948936,0.0020359641948180358,0.001949183089517428,-8.678110530060783e-5
621.0,0.21631376341118297,0.221242781942979,0.004929018531796031,0.0020440190165957025,0.0019597475666587863,-8.42714499369162e-5
622.0,0.21761462983304236,0.22270390635957896,0.005089276526536596,0.00204856732289918,0.0019705665318537568,-7.800079104542312e-5
623.0,0.21818260911126375,0.22400453153702662,0.0058219224257628766,0.0020545893820831137,0.0019815891699725544,-7.30002121105593e-5
624.0,0.21844963788748298,0.22516121675989456,0.006711578872411583,0.0020569778781307497,0.0019927655344170276,-6.42123437137221e-5
625.0,0.21931150381769332,0.2261897760005725,0.006878272182879175,0.002058680316803001,0.0020040474039112847,-5.463291289171642e-5
626.0,0.22048539880604165,0.22710503645091898,0.00661963764487733,0.0020658458049459096,0.0020153886993550564,-5.045710559085318e-5
627.0,0.2223106163389544,0.22792059589763322,0.005609979558678813,0.0020704195207818087,0.002026746062260399,-4.367345852140979e-5
628.0,0.22266304655364286,0.22864872509156528,0.005985678537922423,0.0020790841713375953,0.002038079214264678,-4.100495707291731e-5
629.0,0.2232315340225127,0.22930037265792577,0.006068838635413076,0.002085157049586372,0.0020493511249540576,-3.580592463231459e-5
630.0,0.22350654139191234,0.22988520322162917,0.006378661829716831,0.002092830728377714,0.00206052809651346,-3.2302631864254173e-5
631.0,0.2236343513399933,0.23041166310153327,0.006777311761539978,0.0020951175862956636,0.00207157984122375,-2.3537745071913578e-5
632.0,0.2243801719356339,0.23088715451272807,0.0065069825770941725,0.0020966675677733847,0.002082479360317011,-1.4188207456373742e-5
633.0,0.22472490306199858,0.23131807906032212,0.006593175998323542,0.0021062977805611943,0.0020932029172404006,-1.3094863320793713e-5
634.0,0.22500382349939116,0.23170996035785937,0.006706136858468215,0.002109931343697492,0.0021037298855731386,-6.201458124353507e-6
635.0,0.22542140375520872,0.23206756234041712,0.006646158585208395,0.0021171222413728223,0.002114042578422253,-3.079662950569457e-6
636.0,0.2258003869312778,0.2323950307378657,0.006594643806587891,0.002122839386167696,0.002124125984779647,1.2865986119508892e-6
637.0,0.2259913395674266,0.23269592181356832,0.006704582246141733,0.0021296491408567013,0.0021339677160494086,4.318575192707383e-6
638.0,0.22607717296794697,0.23297329659425536,0.006896123626308398,0.002131834360644964,0.002143557756735771,1.172339609080723e-5
639.0,0.22614801474433857,0.23322979523722254,0.007081780492883966,0.0021333081135254204,0.0021528882652427075,1.9580151717287116e-5
640.0,0.2267401076688281,0.23346772786857933,0.006727620199751233,0.002134019580433227,0.0021619532756671184,2.793369523389124e-5
641.0,0.22698485228511356,0.2336890944689496,0.006704242183836029,0.0021426334119241702,0.002170748636569576,2.8115224645405574e-5
642.0,0.22723777877083878,0.2338956179633719,0.006657839192533127,0.002145123546101493,0.002179271858382241,3.414831228074804e-5
643.0,0.22758863359451706,0.23408880286620823,0.00650016927169117,0.0021516029768690165,0.0021875218597663423,3.5918882897325796e-5
644.0,0.22769863146037045,0.23426996855063886,0.006571337090268414,0.0021578283123123237,0.0021954987891366407,3.7670476824317074e-5
645.0,0.22775692092774574,0.2344402826679188,0.0066833617401730605,0.0021594799319197317,0.002203203854448388,4.372392252865618e-5
646.0,0.2280299717631489,0.23460076160365292,0.006570789840504021,0.0021595561605169964,0.002210639319982176,5.108315946517972e-5
647.0,0.22823042756442338,0.23475229934680802,0.006521871782384642,0.0021698978402126127,0.0022178083000940502,4.7910459881437585e-5
648.0,0.22833994264916074,0.23489568574360778,0.006555743094447036,0.0021721592885981405,0.00222471463895809,5.255535035994952e-5
649.0,0.22851890198600652,0.2350316265042144,0.006512724518207891,0.0021789944528195675,0.002231362757855599,5.236830503603171e-5
650.0,0.22870970216496075,0.2351607549799899,0.00645105281502914,0.002183974721174213,0.0022377575670466383,5.3782845872425104e-5
651.0,0.22880082074822486,0.2352836321634959,0.006482811415271045,0.0021888025323343286,0.002243904465770023,5.51019334356943e-5
652.0,0.2288373596558472,0.23540075709301778,0.006563397437170576,0.0021900221898905683,0.0022498092385743558,5.978704868378742e-5
653.0,0.22900163228295323,0.23551258104150827,0.006510948758555041,0.0021900730089554118,0.0022554779159893504,6.540490703393865e-5
654.0,0.22917162205485414,0.23561951069073508,0.006447888635880944,0.002198636021381512,0.0022609167525740647,6.228073119255275e-5
655.0,0.22925862429386593,0.23572191776728557,0.006463293473419646,0.0022003638695861846,0.0022661321336860454,6.576826409986081e-5
656.0,0.22937527945721375,0.23582013905952726,0.006444859602313502,0.002205598233265047,0.0022711305753136675,6.553234204862042e-5
657.0,0.22951144914146146,0.23591447781467756,0.006403028673216099,0.002209943263309151,0.002275918708030353,6.597544472120194e-5
658.0,0.22958038520292143,0.23600521349054046,0.006424828287619033,0.0022136022359778703,0.0022805031602915007,6.690092431363035e-5
659.0,0.22962162487404178,0.23609260104726146,0.006470976173219678,0.0022149235316637965,0.0022848905721968736,6.99670405330771e-5
660.0,0.22975250937554575,0.23617687723533215,0.006424367859786395,0.00221497435072864,0.0022890875363874817,7.411318565884182e-5
661.0,0.2298751357790127,0.23625826156321653,0.00638312578420383,0.0022221906579363918,0.002293100587655986,7.090992971959436e-5
662.0,0.22992166063287675,0.23633695629735096,0.006415295664474213,0.002223308677362945,0.0022969362029467023,7.362752558375723e-5
663.0,0.23001582836003143,0.2364131486024008,0.0063973202423693865,0.002226993059564086,0.00230060077871198,7.360771914789429e-5
664.0,0.2301719191176977,0.23648701438773248,0.006315095270034793,0.0022306774417652268,0.002304100584497953,7.342314273272622e-5
665.0,0.23027874079199837,0.23655871791747124,0.006279977125472874,0.0022337011761234043,0.002307441778531118,7.374060240771365e-5
666.0,0.2303614742295633,0.23662841495665765,0.006266940727094356,0.0022342855953691025,0.0023106303834135398,7.634478804443732e-5
667.0,0.2304798572411158,0.23669625282531936,0.00621639558420356,0.002234336414433946,0.0023136722856160175,7.933587118207162e-5
668.0,0.23061958425990253,0.2367623703984711,0.006142786138568557,0.0022390879969967966,0.0023165732354780886,7.748523848129197e-5
669.0,0.2306959144952972,0.23682689952730357,0.006130985032006375,0.0022401551973585065,0.002319338839616609,7.918364225810264e-5
670.0,0.23079612969116822,0.23688996672053245,0.006093837029364224,0.0022427469696655157,0.002321974547217246,7.922757755173026e-5
671.0,0.23088633353126511,0.23695169296029575,0.006065359429030637,0.0022459485707506453,0.00232448565972179,7.853708897114474e-5
672.0,0.23093613621481157,0.23701219552390929,0.006076059309097714,0.0022485657525900763,0.0023268773271808447,7.831157459076837e-5
673.0,0.230962435080868,0.23707158799782968,0.00610915291696168,0.0022490485337060876,0.002329154548199775,8.010601449368743e-5
674.0,0.2310484209385829,0.2371299802776544,0.0060815593390714795,0.0022490485337060876,0.0023313221699387075,8.227363623261987e-5
675.0,0.23111984713422018,0.23718747899213038,0.006067631857910205,0.0022517419441427837,0.0023333848897070363,8.164294556425259e-5
676.0,0.23116675313107057,0.23724418911424178,0.006077435983171203,0.002252173906193952,0.0023353472594387216,8.317335324476956e-5
677.0,0.23126292821128655,0.23730021315774583,0.006037284946459276,0.00225443535457948,0.0023372136844581758,8.27783298786959e-5
678.0,0.23137810962175395,0.23735565277953255,0.005977543157778598,0.0022561886123165747,0.0023389884329702857,8.279982065371094e-5
679.0,0.2314326892973957,0.2374106089354002,0.0059779196380045085,0.002257738593794296,0.0023406756367824514,8.293704298815551e-5
680.0,0.23143477287905426,0.2374651818800554,0.00603040900100113,0.002257738593794296,0.0023422792913045886,8.454069751029272e-5
681.0,0.23143650072725894,0.23751947116711297,0.006082970439854035,0.0022577640033267176,0.0023438032555491263,8.603925222240875e-5
682.0,0.23161472318766446,0.23757357646979607,0.00595885328213161,0.002258780384623584,0.0023452512608800385,8.64708762564545e-5
683.0,0.23167972077159907,0.23762759807175862,0.005947877300159554,0.0022612959283333286,0.0023466269186956977,8.533099036236915e-5
684.0,0.23171361708784957,0.23768163659611452,0.005968019508264949,0.0022628713193434714,0.0023479337161919586,8.506239684848713e-5
685.0,0.23191135406915495,0.23773579429281252,0.005824440223657579,0.002263506557654013,0.002349175028229416,8.566847057540298e-5
686.0,0.23204112055123235,0.2377901750491958,0.005749054497963452,0.0022663270157528173,0.002350354117437804,8.402710168498679e-5
687.0,0.2320436360949421,0.23784488439000195,0.0058012482950598465,0.0022663270157528173,0.0023514741342159948,8.514711846317746e-5
688.0,0.2320464565530409,0.23790002947736302,0.00585357292432212,0.0022663270157528173,0.0023525381167319994,8.621110097918215e-5
689.0,0.2321210589402309,0.23795571944364458,0.005834660503413663,0.0022674450351793706,0.0023535489952956684,8.61039601162978e-5
690.0,0.23234977014155828,0.23801206658501994,0.005662296443461667,0.002268080273489912,0.002354509608381587,8.6429334891675e-5
691.0,0.2323793468372971,0.23806918542434335,0.0056898385870462476,0.0022710023697184033,0.002355422689010498,8.442031929209491e-5
692.0,0.23256458232865101,0.2381271937875455,0.005562611458894473,0.002271154826912933,0.002356290877479848,8.513605056691478e-5
693.0,0.232631892180036,0.23818621291800152,0.0055543207379655235,0.0022739498754793157,0.0023571167228182807,8.316684733896502e-5
694.0,0.23263544951457502,0.23824636747653108,0.005610917961956063,0.0022740515136090026,0.002357902682785642,8.385116917663952e-5
695.0,0.23263872734425742,0.23830778554139823,0.005669058197140808,0.0022740769231414243,0.0023586511238729777,8.457420073155336e-5
696.0,0.2329212813447863,0.23837059860831147,0.005449317263525183,0.002274762980516809,0.002359364321302532,8.460134078572311e-5
697.0,0.23300200742928992,0.2384349414373678,0.005432934008077872,0.002277303933758975,0.0023600444677011985,8.274053394222332e-5
698.0,0.23303961353727395,0.2385009534488381,0.005461339911564139,0.00227814244832889,0.002360693675423351,8.255122709446101e-5
699.0,0.23335682614002598,0.2385687777646937,0.005211951624667727,0.002278498181782793,0.0023613139716567332,8.28157898739401e-5
700.0,0.23348674507929795,0.2386385600021171,0.005151814922819159,0.0022826145260351023,0.002361907308609301,7.929278257419892e-5
701.0,0.2334927925480143,0.23871044827143367,0.005217655723419368,0.0022826145260351023,0.0023624755635401626,7.986103750506034e-5
702.0,0.23349894165486035,0.23878459317611161,0.005285651521251267,0.0022826145260351023,0.0023630205387595747,8.04060127244724e-5
703.0,0.2339354774218645,0.23886114781276202,0.00492567039089753,0.002283097307151114,0.0023635439616289454,8.044665447783138e-5
704.0,0.23406003494979546,0.23894026754432635,0.004880232594530881,0.002285714488990545,0.002364047485046258,7.833299605571314e-5
705.0,0.2341127597295704,0.23902210532090656,0.004909345591336156,0.0022865021844956164,0.002364532699917898,7.803051542228144e-5
706.0,0.23446668910667173,0.23910681833187097,0.004640129225199241,0.0022867054607549897,0.0023650011244221608,7.829566366717106e-5
707.0,0.2346109136126971,0.2391945609665141,0.004583647353817,0.0022905931192155043,0.0023654542131826854,7.486109396718111e-5
708.0,0.23461848565335874,0.23928548146730522,0.004666995813946473,0.0022905931192155043,0.0023658933634113605,7.530024419585618e-5
709.0,0.23462641342747428,0.23937972192988846,0.0047533085024141775,0.0022905931192155043,0.002366319914908325,7.572679569282058e-5
710.0,0.23515322926317261,0.23947741830308258,0.00432418903990997,0.0022908726240721423,0.0023667351500619668,7.58625259898245e-5
711.0,0.23531272489818336,0.23957870038888116,0.004265975490697793,0.0022935660345088384,0.002367140293848926,7.357425934008746e-5
712.0,0.23539146903915809,0.2396836915863934,0.004292222547235325,0.00229389635843032,0.002367536514227779,7.364015579745895e-5
713.0,0.2357344977268505,0.23979249876612282,0.004058001039272313,0.0022967676355939676,0.0023679249365730786,7.115730097911107e-5
714.0,0.2360155525649665,0.23990521841858267,0.0038896658536161643,0.002297428283436931,0.002368306631273586,7.087834783665523e-5
715.0,0.23602462376804106,0.24002193283392753,0.003997309065886467,0.002297428283436931,0.0023686826209483314,7.125433751140053e-5
716.0,0.23603366956158317,0.24014270536822033,0.004109035806637157,0.002297428283436931,0.0023690538881222336,7.162560468530277e-5
717.0,0.23669604525275104,0.24026758044343208,0.003571535190681041,0.002297580740631461,0.0023694213752261,7.184063459463865e-5
718.0,0.23690458128533562,0.24039658354744206,0.0034920022621064417,0.0023001725129384704,0.0023697859845966244,6.961347165815399e-5
719.0,0.23700210307076994,0.24052972123403785,0.0035276181632679093,0.00230047742732753,0.002370148578476392,6.967115114886197e-5
720.0,0.23735039153167364,0.2406669811229151,0.0033165895912414534,0.0023010618465732287,0.002370509979013875,6.944813244064629e-5
721.0,0.2375829395723967,0.24080833209944116,0.0032253925270444572,0.0023045175429825746,0.002370870968542665,6.635342556009054e-5
722.0,0.2375949074621673,0.2409537258851651,0.003358818422997789,0.0023045175429825746,0.002371232298218474,6.671475523589926e-5
723.0,0.23760839992388322,0.24110308420850013,0.0034946842846169113,0.0023045175429825746,0.002371594680147963,6.707713716538844e-5
724.0,0.2386350212623156,0.24125631163340022,0.0026212903710846336,0.002304949505033743,0.0023719587900369677,6.700928500322483e-5
725.0,0.23892575713228423,0.24141330033892808,0.0024875432066438496,0.0023070584962247404,0.0023723252710650304,6.526677484029004e-5
726.0,0.23906373089333385,0.24157393011925507,0.002510199225921217,0.0023075158678083304,0.0023726947338854067,6.517886607707631e-5
727.0,0.23979346725495154,0.24173806838366121,0.001944601128709672,0.002307871601262234,0.0023730677566250603,6.519615536282634e-5
728.0,0.2400944177569537,0.24190557015653527,0.0018111523995815726,0.002311073202347363,0.0023734448848846657,6.237168253730259e-5
729.0,0.2401080118567993,0.24207627807737464,0.001968266220575332,0.002311073202347363,0.002373826631738608,6.275342939124481e-5
730.0,0.2401080118567993,0.2422500224007854,0.002142010543986078,0.002311073202347363,0.002374213477734981,6.314027538761782e-5
731.0,0.24127161598451685,0.24242662855210892,0.0011550125675920675,0.0023114035262688445,0.002374605872044637,6.32023457757926e-5
732.0,0.24163387968825248,0.24260593010383458,0.0009720504155820986,0.0023138682509137457,0.002375004229641745,6.113597872799918e-5
733.0,0.24177071002034312,0.2427877491493377,0.0010170391289945901,0.0023144526701594443,0.0023754089299393385,6.095625977989424e-5
734.0,0.2425551022861998,0.24297191472398733,0.0004168124377875171,0.0023150370894051424,0.0023758203252615033,6.0783235856360935e-5
735.0,0.24293743952054855,0.24315826388001324,0.0002208243594646886,0.0023175780426473083,0.00237623874115124,5.8660698503931654e-5
736.0,0.24295278687813124,0.24334664168650602,0.0003938548083747828,0.0023175780426473083,0.0023766644763704653,5.9086433723157077e-5
737.0,0.24296561869200417,0.24353690122941699,0.000571282537412815,0.0023176288617121517,0.00237709780290001,5.946894118785814e-5
738.0,0.2441048042590645,0.24372890361155827,-0.00037590064750622765,0.002317933776101212,0.00237753896593962,5.960518983840835e-5
739.0,0.2444563451401182,0.2439225179526028,-0.0005338271875153788,0.0023197378529031497,0.0023779881839079585,5.8250331004808774e-5
740.0,0.2446022720848158,0.24411762353088207,-0.0004846485539337364,0.002319864900565258,0.0023784456524788638,5.858075191360595e-5
741.0,0.2452154295116829,0.24431412005203476,-0.0009013094596481419,0.0023208558723297025,0.0023789115511105474,5.80556787808449e-5
742.0,0.2455736785092959,0.24451191981115863,-0.0010617586981372662,0.0023227615872613273,0.0023793860300882217,5.662444282689442e-5
743.0,0.24558920373360554,0.24471094795168088,-0.0008782557819246584,0.0023227615872613273,0.00237986922799036,5.710764072903258e-5
744.0,0.2456048560055773,0.24491114281950105,-0.0006937131860762502,0.0023227615872613273,0.002380361273003483,5.759968574215596e-5
745.0,0.24699071731338712,0.245112455962991,-0.001878261350396121,0.002323142730247652,0.0023808622829221615,5.771955267450937e-5
746.0,0.24742428016509793,0.2453148521329951,-0.0021094280321028447,0.002324667302192952,0.002381372365149014,5.6705062956062015e-5
747.0,0.24760862632281708,0.24551830928283,-0.0020903170399870774,0.0023251500833089637,0.0023818916166947063,5.67415333857426e-5
748.0,0.2484238911705661,0.24572281856828476,-0.0027010726022813347,0.002325505816762867,0.0023824201241779545,5.6914307415087666e-5
749.0,0.24886070644242686,0.24592838306456707,-0.0029323233778597857,0.0023277672651483947,0.0023829579658034344,5.519070065503973e-5
750.0,0.24887511364730994,0.2461350105299486,-0.0027401031173613366,0.0023277672651483947,0.0023835052284490884,5.57379633006937e-5
751.0,0.24889000363330904,0.2463427271422643,-0.0025472764910447476,0.0023277672651483947,0.0023840619916449,5.629472649650545e-5
752.0,0.2501109316661699,0.24655156542015227,-0.0035593662460176034,0.0023281738176671412,0.002384628336879582,5.645451921244089e-5
753.0,0.25050355976114935,0.2467615613978583,-0.0037419983632910603,0.002330206580260874,0.0023852043509989284,5.4997770738054313e-5
754.0,0.2506709831702757,0.24697275462523574,-0.0036982285450399555,0.0023309180471686804,0.0023857901262058175,5.487207903713716e-5
755.0,0.2511418472155815,0.24718518816774562,-0.003956659047835903,0.002331197552025319,0.00238638576006021,5.518820803489125e-5
756.0,0.25150555926266516,0.24739890860645664,-0.004106650656208521,0.0023334844099432684,0.00238699135547915,5.35069455358814e-5
757.0,0.25151897549578384,0.2476139660380451,-0.003905009457738723,0.0023334844099432684,0.0023876070207367634,5.412261079349497e-5
758.0,0.2515317819001243,0.24783041407479506,-0.0037013678253292603,0.0023334844099432684,0.0023882328694642607,5.47484595209923e-5
759.0,0.25291517848328926,0.24804830946990986,-0.004866869013379405,0.002333763914799907,0.0023888690206855497,5.510510588564287e-5
760.0,0.2531874924422522,0.24826769905198515,-0.0049197933902670465,0.0023352630772127845,0.002389515603924796,5.425252671201154e-5
761.0,0.253352654402993,0.24848863037809746,-0.004864024024895525,0.002335669629731531,0.0023901727643135945,5.450313458206339e-5
762.0,0.25419365910708513,0.24871114897318408,-0.005482510133901053,0.002336355687106916,0.002390840653403916,5.4484966296999924e-5
763.0,0.25473007974603884,0.24893529262225192,-0.005794787123786921,0.0023383376306358055,0.0023915194279414452,5.3181797305639714e-5
764.0,0.25474651971351564,0.24916109137037742,-0.005585428343138216,0.0023383376306358055,0.0023922092498655755,5.387161922976993e-5
765.0,0.2547615875662417,0.2493885675227066,-0.005373020043535071,0.0023383376306358055,0.0023929102863094118,5.457265567360625e-5
766.0,0.2560136930953839,0.249617735644455,-0.006395957450928913,0.0023387950022193955,0.002393622709599769,5.4827707380373375e-5
767.0,0.2564661606392164,0.24984860256090777,-0.006617558078308633,0.002340726126683442,0.002394346697257174,5.362057057373224e-5
768.0,0.25665764687554604,0.2500811673574196,-0.006576479518126455,0.0023414375935912482,0.0023950824319958638,5.3644838404615525e-5
769.0,0.25759350536416825,0.2503154194002317,-0.007278085963936531,0.002341818736577573,0.002395830097305025,5.401136072745189e-5
770.0,0.25807077261164435,0.2505513318403483,-0.007519440771296071,0.002345299842519341,0.002396589872325604,5.129002980626277e-5
771.0,0.25808980435142814,0.25078886856775323,-0.007300935783674911,0.002345376071116606,0.0023973619459255486,5.1985874808942786e-5
772.0,0.25810609186171046,0.2510279808701664,-0.00707811099154404,0.002345376071116606,0.0023981464972105,5.277042609389427e-5
773.0,0.2594145557337639,0.2512686070293666,-0.008145948704397277,0.002345833442700196,0.0023989436941916865,5.31102514914907e-5
774.0,0.25987337566070184,0.2515106723211915,-0.008362703339510336,0.0023476629290345554,0.0023997536937859264,5.209076475137103e-5
775.0,0.2600314229523646,0.25175408901553764,-0.008277333936826947,0.002348450624539627,0.0024005766418156264,5.2126017275999637e-5
776.0,0.2607501823959761,0.25199875637636054,-0.008751426019615538,0.0023489588151880602,0.0024014126730087827,5.245385782072249e-5
777.0,0.2610542328609337,0.25224456066167456,-0.008809672199259155,0.002351499768430226,0.002402261910998981,5.076214256875475e-5
778.0,0.2610733662388472,0.2524913757237076,-0.008581990515139581,0.002351525177962648,0.0024031244644689576,5.1599286506309825e-5
779.0,0.2610930332169416,0.2527390637074633,-0.00835396950947831,0.002351525177962648,0.0024040004079562585,5.2475229993610706e-5
780.0,0.2628156724674681,0.25298747069214017,-0.00982820177532795,0.0023529227022458395,0.0024048898048037357,5.196710255789619e-5
781.0,0.26336660194943456,0.2532364333656385,-0.010130168583796062,0.002354777598112621,0.002405792687697565,5.101508958494424e-5
782.0,0.2635677946271493,0.25348577985183435,-0.010082014775314951,0.0023554382459555837,0.0024067090550313405,5.1270809075756874e-5
783.0,0.2645874029346333,0.2537353297105798,-0.01085207322405346,0.002355971846136439,0.002407638870906077,5.1667024769638196e-5
784.0,0.2649596525846106,0.25398489393770285,-0.010974758646907778,0.0023585127993786047,0.0024085820651302075,5.006926575160282e-5
785.0,0.26521682246225026,0.2542342749650072,-0.010982547497243034,0.0023585127993786047,0.0024095385332195845,5.102573384097985e-5
786.0,0.26523580338296926,0.25448326666027277,-0.010752536722696493,0.0023585127993786047,0.00241050813639748,5.199533701887547e-5
787.0,0.26665040287194797,0.25473165734267855,-0.011918745529269414,0.002359249675818833,0.0024114906974893025,5.224102167046942e-5
788.0,0.2671331077593623,0.25497923623076824,-0.01215387152859404,0.0023610029335559275,0.0024124859856760614,5.14830521201339e-5
789.0,0.2673341733894149,0.2552257830846828,-0.012108390304732097,0.002362120952982481,0.002413493731115778,5.1372778133296996e-5
790.0,0.2682541255107411,0.25547107972787886,-0.012783045782862268,0.0023628832389551305,0.0024145136177475823,5.1630378792451824e-5
791.0,0.26881323686214736,0.25571491102647376,-0.013098325835673608,0.0023662627067672116,0.0024155452822973806,4.928257553016898e-5
792.0,0.26883107435390735,0.25595706488924536,-0.012874009464661995,0.0023662627067672116,0.002416588314277851,5.0325607510639386e-5
793.0,0.26884667580681426,0.2561973322676323,-0.012649343539181956,0.0023662627067672116,0.002417642255988447,5.1379549221235166e-5
794.0,0.2700865593508617,0.2564355071557336,-0.013651052195128077,0.0023671520404019695,0.0024187066025153966,5.155456211342708e-5
795.0,0.27055328164238274,0.2566713865903092,-0.013881895052073545,0.002369083164866016,0.0024197808017317013,5.0697636865685344e-5
796.0,0.2707713716591579,0.2569047737304806,-0.013866597928677282,0.002370023317565617,0.0024208642576860266,5.0840940120409385e-5
797.0,0.27160965754328087,0.2571354856150206,-0.014474171928260282,0.0023704552796167855,0.0024219563301368743,5.1501050520088784e-5
798.0,0.27210072216686193,0.2573633435868401,-0.014737378580021832,0.0023734790139749635,0.0024230563264178266,4.9577312442863116e-5
