Observation_Day,beta_i_symptomatic,beta_e_asymptomatic,phi_e_prop_asymptomatic,phi_r_recovery,phi_d_mortality,v_vaccination_rate
48.0,1.0013668203639101e-7,0.06266554214959086,1.0002042134094651e-7,0.008896720732911747,2.52874365627818e-5,1.0000090018199545e-7
49.0,1.0013342055793244e-7,0.06416496856376312,1.0001939173429227e-7,0.00881932139324041,2.482709919360935e-5,1.0000083339841804e-7
50.0,1.0013096383680493e-7,0.065676171967269,1.0001853679817653e-7,0.008752186717545508,2.4412562495285816e-5,1.0000077719115108e-7
51.0,1.0012932384127032e-7,0.06719699519334991,1.0001784657353625e-7,0.008695817329508153,2.404454724139653e-5,1.0000073045163055e-7
52.0,1.001285225730589e-7,0.06872534732143386,1.0001731350801846e-7,0.008650705135418664,2.372373917586725e-5,1.0000069225995287e-7
53.0,1.0012859424623678e-7,0.07025920849768597,1.0001693260978744e-7,0.00861733738508799,2.3450819829462192e-5,1.0000066187456185e-7
54.0,1.0012958782405754e-7,0.07179662899861847,1.0001670163927571e-7,0.00859620087807623,2.3226496761231977e-5,1.0000063872414797e-7
55.0,1.0013157004807152e-7,0.07333572252596066,1.0001662136097331e-7,0.00858778626261081,2.3051533144424567e-5,1.0000062240256808e-7
56.0,1.0013462912613283e-7,0.07487465398477453,1.000166958804723e-7,0.008592592377895811,2.2926776679463704e-5,1.0000061266758653e-7
57.0,1.0013887928804656e-7,0.07641162225394177,1.0001693309677797e-7,0.008611130593667077,2.285318787102629e-5,1.0000060944431209e-7
58.0,1.0014446647269168e-7,0.07794483869697538,1.0001734530688083e-7,0.008643929103663456,2.2831867751623678e-5,1.0000061283436878e-7
